model	abbreviation	officialName	equation	GENE ASSOCIATION	lowbnd	uppbnd	obj_coef	COMPARTMENT	SUBSYSTEM
iBth801	R00765	D-glucosamine-6-phosphate aminohydrolase (ketol isomerizing);	D-Glucosamine 6-phosphate[1] + H2O[1] => D-Fructose 6-phosphate[1] + Ammonium[1]	BT_0258;BT_2975;BT_3587;BT_4127	0	1000	0	NA	Amino sugar and nucleotide sugar metabolism
iBth801	R00801	sucrose glucohydrolase	H2O[1] + Sucrose[1] => D-Fructose[1] + D-Glucose[1]	BT_3086	0	1000	0	NA	Galactose metabolism
iBth801	R00802	sucrose alpha-glucohydrolase	H2O[1] + Sucrose[1] => D-Fructose[1] + D-Glucose[1]	BT_3086	0	1000	0	NA	Starch and sucrose metabolism
iBth801	R00863	3-Sulfino-L-alanine 4-carboxy-lyase	3-Sulfino-L-alanine[1] => L-Alanine[1] + sulfur dioxide[1]	BT_0735	0	1000	0	NA	Cysteine and methionine metabolism
iBth801	R00867	ATP:D-fructose 6-phosphotransferase	ATP[1] + D-Fructose[1] => ADP[1] + D-Fructose 6-phosphate[1]	BT_1757;BT_3305	0	1000	0	NA	Fructose and mannose metabolism
iBth801	R00883	GDP:D-mannose-1-phosphate guanylyltransferase	GDP[1] + D-Mannose 1-phosphate[1] <=> GDP-D-mannose[1] + Phosphate[1]	BT_0558;BT_2781	-1000	1000	0	NA	Fructose and mannose metabolism
iBth801	R00885	GTP:alpha-D-mannose-1-phosphate guanylyltransferase	GTP[1] + D-Mannose 1-phosphate[1] <=> GDP-D-mannose[1] + Diphosphate[1]	BT_1633	-1000	1000	0	NA	Fructose and mannose metabolism
iBth801	R00897	O3-acetyl-L-serine:hydrogen-sulfide	O-Acetyl-L-serine[1] + Hydrogen sulfide[1] => Acetate[1] + L-Cysteine[1]	BT_1852;BT_3080	0	1000	0	NA	Cysteine and methionine metabolism
iBth801	R00899	L-cysteinylglycine dipeptidase	Cys-Gly[1] + H2O[1] => L-Cysteine[1] + Glycine[1]	BT_1615;BT_4045	0	1000	0	NA	Glutathione metabolism
iBth801	R00943	Formate:tetrahydrofolate ligase (ADP-forming)	ATP[1] + Formate[1] + 5,6,7,8-Tetrahydrofolate[1] => 10-Formyltetrahydrofolate[1] + ADP[1] + Phosphate[1]	BT_0737	0	1000	0	NA	Glyoxylate and dicarboxylate metabolism
iBth801	R00956	CTP:alpha-D-glucose-1-phosphate cytidylyltransferase	CTP[1] + D-Glucose 1-phosphate[1] <=> Diphosphate[1] + CDP-D-Glucose[1]	BT_1351	-1000	1000	0	NA	Starch and sucrose metabolism
iBth801	R00962	ITP:cytidine 5'-phosphotransferase	Cytidine[1] + ITP[1] => CMP[1] + IDP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R00964	ATP:uridine 5'-phosphotransferase	ATP[1] + Uridine[1] => ADP[1] + UMP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R00967	UTP:uridine 5'-phosphotransferase	Uridine[1] + UTP[1] => UDP[1] + UMP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R00968	GTP:uridine 5'-phosphotransferase	GTP[1] + Uridine[1] => GDP[1] + UMP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R00970	ITP:uridine 5'-phosphotransferase	ITP[1] + Uridine[1] => IDP[1] + UMP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R01051	ATP:D-ribose 5-phosphotransferase	ATP[1] + D-Ribose[1] <=> ADP[1] + alpha-D-Ribose 5-phosphate[1]	BT_2803;BT_2804	-1000	1000	0	NA	Pentose phosphate pathway
iBth801	R01066	2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase	2-Deoxy-D-ribose 5-phosphate[1] <=> Acetaldehyde[1] + Glyceraldehyde 3-phosphate[1]	BT_3263;BT_4425	-1000	1000	0	NA	Pentose phosphate pathway
iBth801	R01103	Raffinose galactohydrolase	H2O[1] + Raffinose[1] => D-Galactose[1] + Sucrose[1]	BT_2851;BT_3065;BT_3131;BT_3133	0	1000	0	NA	Galactose metabolism
iBth801	R01159	S-adenosyl-L-methionine:L-histidine N-methyltransferase	S-Adenosyl-L-methionine[1] + L-Histidine[1] => S-Adenosyl-L-homocysteine[1] + 1-Methylhistidine[1]	BT_0643;BT_2840;BT_4513	0	1000	0	NA	Histidine metabolism
iBth801	R01166	Nalpha-(beta-alanyl)-L-histidine hydrolase	H2O[1] + Carnosine[1] => beta-Alanine[1] + L-Histidine[1]	BT_1615;BT_4045	0	1000	0	NA	Histidine metabolism
iBth801	R01168	L-histidine ammonia-lyase (urocanate-forming)	L-Histidine[1] <=> Ammonium[1] + Urocanate[1]	BT_2690	-1000	1000	0	NA	Histidine metabolism
iBth801	R01174	butanoyl-CoA:phosphate butanoyltransferase	Phosphate[1] + Butanoyl-CoA[1] <=> Coenzyme A[1] + Butanoylphosphate[1]	BT_2551	-1000	1000	0	NA	Butanoate metabolism
iBth801	R01207	N-acetyl-D-glucosamine 2-epimerase	N-Acetyl-D-glucosamine[1] <=> N-Acetyl-D-mannosamine[1]	BT_0437;BT_0453;BT_3605	-1000	1000	0	NA	Amino sugar and nucleotide sugar metabolism
iBth801	R01229	GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase	GMP[1] + Diphosphate[1] <=> Guanine[1] + 5-Phospho-alpha-D-ribose 1-diphosphate[1]	BT_0427;BT_3267;BT_4386	-1000	1000	0	NA	Purine metabolism
iBth801	R01230	Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)	ATP[1] + Ammonium[1] + Xanthosine 5'-phosphate[1] => AMP[1] + GMP[1] + Diphosphate[1]	BT_2419;BT_4265	0	1000	0	NA	Purine metabolism
iBth801	R01231	Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming)	ATP[1] + L-Glutamine[1] + H2O[1] + Xanthosine 5'-phosphate[1] => AMP[1] + L-Glutamate[1] + GMP[1] + Diphosphate[1]	BT_2419;BT_4265	0	1000	0	NA	Purine metabolism
iBth801	R01248	L-Proline:NAD+ 5-oxidoreductase	Nicotinamide adenine dinucleotide[1] + L-Proline[1] <=> 1-Pyrroline-5-carboxylate[1] + Nicotinamide adenine dinucleotide - reduced[1]	BT_1902;BT_3757	-1000	1000	0	NA	Arginine and proline metabolism
iBth801	R01251	L-Proline:NADP+ 5-oxidoreductase	Nicotinamide adenine dinucleotide phosphate[1] + L-Proline[1] <=> 1-Pyrroline-5-carboxylate[1] + Nicotinamide adenine dinucleotide phosphate - reduced[1]	BT_1902;BT_3757	-1000	1000	0	NA	Arginine and proline metabolism
iBth801	R01287	O-acetyl-L-homoserine:hydrogen sulfide	Hydrogen sulfide[1] + O-Acetyl-L-homoserine[1] => Acetate[1] + L-Homocysteine[1]	BT_1923;BT_2387	0	1000	0	NA	Cysteine and methionine metabolism
iBth801	R01329	Epimelibiose galactohydrolase	H2O[1] + Epimelibiose[1] <=> D-Galactose[1] + D-Mannose[1]	BT_2851;BT_3065;BT_3131;BT_3133	-1000	1000	0	NA	Galactose metabolism
iBth801	R01334	2-Phosphoglycolate phosphohydrolase	2-Phosphoglycolate[1] + H2O[1] => Glycolate[1] + Phosphate[1]	BT_4184;BT_4315	0	1000	0	NA	Glyoxylate and dicarboxylate metabolism
iBth801	R01401	Methylthioadenosine methylthioribohydrolase	H2O[1] + 5'-Methylthioadenosine[1] => Adenine[1] + 5-Methylthio-D-ribose[1]	BT_4451	0	1000	0	NA	Cysteine and methionine metabolism
iBth801	R01541	ATP:2-dehydro-3-deoxy-D-gluconate 6-phosphotransferase	2-Dehydro-3-deoxy-D-gluconate[1] + ATP[1] <=> 2-Dehydro-3-deoxy-D-gluconate 6-phosphate[1] + ADP[1]	BT_0488	-1000	1000	0	NA	Pentose phosphate pathway
iBth801	R01548	dATP:cytidine 5'-phosphotransferase	Cytidine[1] + dATP[1] => CMP[1] + dADP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R01549	dATP:uridine 5'-phosphotransferase	dATP[1] + Uridine[1] => dADP[1] + UMP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R01624	acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase	Acetyl-CoA[1] => Acetyl-ACP[1] + Coenzyme A[1]	BT_0122;BT_3834	0	1000	0	NA	Fatty acid biosynthesis
iBth801	R01639	ATP:D-xylulose 5-phosphotransferase	ATP[1] + D-Xylulose[1] <=> ADP[1] + D-Xylulose 5-phosphate[1]	BT_0792;BT_4423	-1000	1000	0	NA	Pentose and glucuronate interconversions
iBth801	R01678	Lactose galactohydrolase	H2O[1] + Lactose[1] => D-Galactose[1] + D-Glucose[1]	BT_0461;BT_0983;BT_0993;BT_1626;BT_3340;BT_4050;BT_4241;BT_4667	0	1000	0	NA	Galactose metabolism
iBth801	R01688	ATP:butanoate 1-phosphotransferase	ATP[1] + Butanoic acid[1] <=> ADP[1] + Butanoylphosphate[1]	BT_2552	-1000	1000	0	NA	Butanoate metabolism
iBth801	R01698	Dihydrolipoamide:NAD+ oxidoreductase	Nicotinamide adenine dinucleotide[1] + Dihydrolipoamide[1] <=> Nicotinamide adenine dinucleotide - reduced[1] + Lipoamide[1]	BT_0309;BT_3186	-1000	1000	0	NA	NA
iBth801	R01715	Chorismate pyruvatemutase	chorismate[1] <=> Prephenate[1]	BT_3933;BT_3934	-1000	1000	0	NA	Phenylalanine, tyrosine and tryptophan biosynthesis
iBth801	R01716	chorismate:L-glutamine aminotransferase	chorismate[1] + L-Glutamine[1] => 4-amino-4-deoxychorismate[1] + L-Glutamate[1]	BT_0767	0	1000	0	NA	Folate biosynthesis
iBth801	R01762	alpha-L-Arabinan arabinofuranohydrolase	H2O[1] + Arabinan[2] => D-Arabinose[1]	BT_0348;BT_0348;BT_0349;BT_0350;BT_0351;BT_0352;BT_0353;BT_0354;BT_0355;BT_0356;BT_0357;BT_0358;BT_0359;BT_0360;BT_0361;BT_0362;BT_0363;BT_0364;BT_0365;BT_0366;BT_0367;BT_0368;BT_0369;BT_3043;BT_3044;BT_3045;BT_3046;BT_3047;BT_3048	0	1000	0	NA	Amino sugar and nucleotide sugar metabolism
iBth801	R01799	CTP:phosphatidate cytidyltransferase	CTP[1] + Phosphatidate[1] => Diphosphate[1] + CDP-diacylglycerol[1]	BT_4006;BT_4463	0	1000	0	NA	Glycerophospholipid Metabolism
iBth801	R01819	D-mannose-6-phosphate aldose-ketose-isomerase	D-Mannose 6-phosphate[1] <=> D-Fructose 6-phosphate[1]	BT_0373	-1000	1000	0	NA	Fructose and mannose metabolism
iBth801	R01878	Cytidine aminohydrolase	Cytidine[1] + H2O[1] => Ammonium[1] + Uridine[1]	BT_1539	0	1000	0	NA	Pyrimidine metabolism
iBth801	R01880	dGTP:uridine 5'-phosphotransferase	dGTP[1] + Uridine[1] => dGDP[1] + UMP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R01992	alpha-Aminobutyryl histidine hydrolase	H2O[1] + Homocarnosine[1] <=> 4-Aminobutanoate[1] + L-Histidine[1]	BT_1615;BT_4045	-1000	1000	0	NA	Arginine and proline metabolism
iBth801	R02030	CDP-diacylglycerol:phosphatidylglycerol 3-phosphatidyltransferase	CDP-diacylglycerol[1] + Phosphatidylglycerol[1] => CMP[1] + Cardiolipin[1]	BT_2382;BT_3978	0	1000	0	NA	Glycerophospholipid Metabolism
iBth801	R02035	6-Phospho-D-glucono-1,5-lactone lactonohydrolase	H2O[1] + D-Glucono-1,5-lactone 6-phosphate[1] <=> 6-Phospho-D-gluconate[1]	BT_1220	-1000	1000	0	NA	Pentose phosphate pathway
iBth801	R02059	N-Acetyl-D-glucosamine-6-phosphate amidohydrolase	N-Acetyl-D-glucosamine 6-phosphate[1] + H2O[1] => Acetate[1] + D-Glucosamine 6-phosphate[1]	BT_0675;BT_0676;BT_3588	0	1000	0	NA	Amino sugar and nucleotide sugar metabolism
iBth801	R02073	diphosphate:D-Fructose-6-phosphate 1-phosphotransferase	D-Fructose 6-phosphate[1] + Diphosphate[1] <=> D-Fructose 1,6-bisphosphate[1] + Phosphate[1]	BT_0307	-1000	1000	0	NA	Fructose and mannose metabolism
iBth801	R02091	dGTP:cytidine 5'-phosphotransferase	Cytidine[1] + dGTP[1] => CMP[1] + dGDP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R02096	dTTP:cytidine 5'-phosphotransferase	Cytidine[1] + dTTP[1] => CMP[1] + dTDP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R02097	dTTP:uridine 5'-phosphotransferase	dTTP[1] + Uridine[1] => dTDP[1] + UMP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R02241	acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase	Coenzyme A[1] + Phosphatidate[1] => Acyl-CoA[1] + 1-Acyl-sn-glycerol 3-phosphate[1]	BT_0243	0	1000	0	NA	Glycerolipid metabolism
iBth801	R02287	5-Formiminotetrahydrofolate:L-glutamate N-formiminotransferase	L-Glutamate[1] + 5-Formiminotetrahydrofolate[1] <=> Tetrahydrofolate[1] + N-Formimino-L-glutamate[1]	BT_2693	-1000	1000	0	NA	Histidine metabolism
iBth801	R02288	4-imidazolone-5-propanoate amidohydrolase	H2O[1] + 4-Imidazolone-5-propanoate[1] => N-Formimino-L-glutamate[1]	BT_2692	0	1000	0	NA	Histidine metabolism
iBth801	R02292	L-Aspartate-4-semialdehyde hydro-lyase (adding pyruvate and	L-Aspartate 4-semialdehyde[1] + Pyruvate[1] => 2,3-Dihydrodipicolinate[1] + 2 H2O[1]	BT_0895;BT_2814	0	1000	0	NA	Lysine biosynthesis
iBth801	R02301	5-Formyltetrahydrofolate cyclo-ligase (ADP-forming)	ATP[1] + 5-Formyltetrahydrofolate[1] => ADP[1] + 5,10-Methenyltetrahydrofolate[1] + Phosphate[1]	BT_4258	0	1000	0	NA	One carbon pool by folate
iBth801	R02327	dCTP:uridine 5'-phosphotransferase	dCTP[1] + Uridine[1] => dCDP[1] + UMP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R02328	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase	dTTP[1] + D-Glucose 1-phosphate[1] => Diphosphate[1] + dTDP-glucose[1]	BT_0463;BT_2017	0	1000	0	NA	Streptomycin biosynthesis
iBth801	R02332	dUTP:uridine 5'-phosphotransferase	dUTP[1] + Uridine[1] => dUDP[1] + UMP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R02340	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate	Indoleglycerol phosphate[1] => Glyceraldehyde 3-phosphate[1] + Indole[1]	BT_0527;BT_0533;BT_4664	0	1000	0	NA	Phenylalanine, tyrosine and tryptophan biosynthesis
iBth801	R02371	dCTP:cytidine 5'-phosphotransferase	Cytidine[1] + dCTP[1] => CMP[1] + dCDP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R02372	dUTP:cytidine 5'-phosphotransferase	Cytidine[1] + dUTP[1] => CMP[1] + dUDP[1]	BT_0184;BT_2527	0	1000	0	NA	Pyrimidine metabolism
iBth801	R02426	CDPglucose 4,6-hydro-lyase	CDP-D-Glucose[1] => H2O[1] + CDP-4-dehydro-6-deoxy-D-glucose[1]	BT_1350	0	1000	0	NA	Amino sugar and nucleotide sugar metabolism
iBth801	R02485	Deoxycytidine aminohydrolase	Deoxycytidine[1] + H2O[1] => Deoxyuridine[1] + Ammonium[1]	BT_1539	0	1000	0	NA	Pyrimidine metabolism
iBth801	R02530	(R)-S-Lactoylglutathione methylglyoxal-lyase (isomerizing)	(R)-S-Lactoylglutathione[1] <=> Methylglyoxal[1] + Glutathione[1]	BT_1580	-1000	1000	0	NA	Pyruvate metabolism
iBth801	R02539	Phenylacetate:CoA ligase	ATP[1] + Coenzyme A[1] + Phenylacetic acid[1] => AMP[1] + Phenylacetyl-CoA[1] + Diphosphate[1]	BT_0428;BT_0571	0	1000	0	NA	Phenylalanine metabolism
iBth801	R02568	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase	D-Fructose 1-phosphate[1] <=> Dihydroxyacetone phosphate[1] + D-Glyceraldehyde[1]	BT_1106;BT_1659;BT_1691	-1000	1000	0	NA	Fructose and mannose metabolism
iBth801	R02722	L-serine hydro-lyase [adding 1-C-(indol-3-yl)glycerol 3-phosphate;	L-Serine[1] + Indoleglycerol phosphate[1] => Glyceraldehyde 3-phosphate[1] + H2O[1] + L-Tryptophan[1]	BT_0527;BT_0533;BT_4664	0	1000	0	NA	Glycine, serine and threonine metabolism
iBth801	R02750	NA	2-Deoxy-D-ribose 5-phosphate[1] + ADP[1] <=> ATP[1] + Deoxyribose[1]	BT_2803;BT_2804	-1000	1000	0	NA	Pentose phosphate pathway
iBth801	R02755	meso-2,6-diaminoheptanedioate:NADP+ oxidoreductase (deaminating)	meso-2,6-Diaminoheptanedioate[1] + H2O[1] + Nicotinamide adenine dinucleotide phosphate[1] <=> Nicotinamide adenine dinucleotide phosphate - reduced[1] + Ammonium[1] + L-2-Amino-6-oxoheptanedioate[1]	BT_1979	-1000	1000	0	NA	Lysine biosynthesis
iBth801	R02777	dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase	Nicotinamide adenine dinucleotide phosphate[1] + dTDP-6-deoxy-L-mannose[1] => dTDP-4-dehydro-6-deoxy-L-mannose[1] + Nicotinamide adenine dinucleotide phosphate - reduced[1]	BT_0465;BT_0725;BT_1730	0	1000	0	NA	Streptomycin biosynthesis
iBth801	R02887	1,4-beta-D-Glucan glucohydrolase	H2O[1] + Cellulose[1] => D-Glucose[1]	BT_1780;BT_1872;BT_3009;BT_3300;BT_3314;BT_3567;BT_4714	0	1000	0	NA	Starch and sucrose metabolism
iBth801	R02912	serotonin O-methyltransferase	5-Methyltetrahydrofolate[1] + 3-(2-Aminoethyl)-1H-indol-5-ol[1] => Tetrahydrofolate[1] + 5-Methoxytryptamine[1]	BT_0643;BT_2840;BT_4513	0	1000	0	NA	Tryptophan metabolism
iBth801	R02914	4,5-Dihydro-4-oxo-5-imidazolepropanoate hydro-lyase	4-Imidazolone-5-propanoate[1] => H2O[1] + Urocanate[1]	BT_2694	0	1000	0	NA	Histidine metabolism
iBth801	R02926	Melibiitol galactohydrolase	H2O[1] + Melibiitol[1] <=> D-Galactose[1] + D-Sorbitol[1]	BT_2851;BT_3065;BT_3131;BT_3133	-1000	1000	0	NA	Galactose metabolism
iBth801	R02971	ATP:pantothenate 4'-phosphotransferase	ATP[1] + Pantetheine[1] => ADP[1] + Pantetheine 4'-phosphate[1]	BT_4366	0	1000	0	NA	Pantothenate and CoA biosynthesis
iBth801	R03013	L-Histidinol-phosphate phosphohydrolase	H2O[1] + L-Histidinol phosphate[1] => L-Histidinol[1] + Phosphate[1]	BT_0203;BT_1478	0	1000	0	NA	Histidine metabolism
iBth801	R03018	ATP:pantothenate 4'-phosphotransferase	ATP[1] + Pantothenate[1] => D-4'-Phosphopantothenate[1] + ADP[1]	BT_4366	0	1000	0	NA	Pantothenate and CoA biosynthesis
iBth801	R03050	2-Acetolactate pyruvate-lyase (carboxylating)	Thiamine diphosphate[1] + 2-Acetolactate[1] => Pyruvate[1] + 2-(alpha-Hydroxyethyl)thiamine diphosphate[1]	BT_2076;BT_2077	0	1000	0	NA	Butanoate metabolism
iBth801	R03189	5-Formyltetrahydrofolate:L-glutamate N-formiminotransferase	L-Glutamate[1] + 5-Formyltetrahydrofolate[1] => Tetrahydrofolate[1] + N-Formyl-L-glutamate[1]	BT_2693	0	1000	0	NA	One carbon pool by folate
iBth801	R03210	6-Carboxyhexanoyl-CoA:L-alanine C-carboxyhexanoyltransferase	L-Alanine[1] + 6-Carboxyhexanoyl-CoA[1] => 8-Amino-7-oxononanoate[1] + CO2[1] + Coenzyme A[1]	BT_0870;BT_1443	0	1000	0	NA	Biotin metabolism
iBth801	R03234	NA	Nicotinamide adenine dinucleotide phosphate[1] + Sorbitol 6-phosphate[1] <=> Nicotinamide adenine dinucleotide phosphate - reduced[1] + Sorbose 1-phosphate[1]	BT_0602;BT_3617;BT_4512	-1000	1000	0	NA	Fructose and mannose metabolism
iBth801	R03241	ATP:L-fuculose 1-phosphotransferase	ATP[1] + L-fuculose[1] => ADP[1] + L-Fuculose 1-phosphate[1]	BT_1275	0	1000	0	NA	Fructose and mannose metabolism
iBth801	R03291	trans-4-Hydroxy-L-proline:NAD+ 5-oxidoreductase	Nicotinamide adenine dinucleotide[1] + trans-4-Hydroxy-L-proline[1] => Nicotinamide adenine dinucleotide - reduced[1] + L-1-Pyrroline-3-hydroxy-5-carboxylate[1]	BT_1902;BT_3757	0	1000	0	NA	Arginine and proline metabolism
iBth801	R03293	trans-4-Hydroxy-L-proline:NADP+ 5-oxidoreductase	Nicotinamide adenine dinucleotide phosphate[1] + trans-4-Hydroxy-L-proline[1] => Nicotinamide adenine dinucleotide phosphate - reduced[1] + L-1-Pyrroline-3-hydroxy-5-carboxylate[1]	BT_1902;BT_3757	0	1000	0	NA	Arginine and proline metabolism
iBth801	R03355	D-Galactosyl-1,4-beta-D-glucosylceramide galactohydrolase	H2O[1] + D-Galactosyl-1,4-beta-D-glucosylceramide[1] => D-Galactose[1] + Glucosylceramide[1]	BT_0461;BT_0983;BT_0993;BT_1626;BT_3340;BT_4050;BT_4241;BT_4667	0	1000	0	NA	Sphingolipid metabolism
iBth801	R03409	Guanosine 3'-diphosphate 5'-triphosphate 5'-phosphohydrolase	Guanosine 3'-diphosphate 5'-triphosphate[1] + H2O[1] <=> Phosphate[1] + Guanosine 3',5'-bis(diphosphate)[1]	BT_0540	-1000	1000	0	NA	Purine metabolism
iBth801	R03470	4-Carboxymuconolactone carboxy-lyase	2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate[1] <=> CO2[1] + 2-Oxo-2,3-dihydrofuran-5-acetate[1]	BT_1393	-1000	1000	0	NA	Benzoate degradation via hydroxylation
iBth801	R03509	N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase	N-(5-Phospho-D-ribosyl)anthranilate[1] <=> 1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate[1]	BT_0528	-1000	1000	0	NA	Phenylalanine, tyrosine and tryptophan biosynthesis
iBth801	R03544	NA	Nicotinamide adenine dinucleotide - reduced[1] + Butanal[1] <=> Nicotinamide adenine dinucleotide[1] + 1-Butanol[1]	BT_0602;BT_3617;BT_4512	-1000	1000	0	NA	Butanoate metabolism
iBth801	R03545	NA	Nicotinamide adenine dinucleotide phosphate - reduced[1] + Butanal[1] <=> Nicotinamide adenine dinucleotide phosphate[1] + 1-Butanol[1]	BT_0602;BT_3617;BT_4512	-1000	1000	0	NA	Butanoate metabolism
iBth801	R03601	O3-Acetyl-L-serine acetate-lyase (adding hydrogen sulfide)	O-Acetyl-L-serine[1] + Selenide[1] => Acetate[1] + Selenocysteine[1]	BT_1852;BT_3080	0	1000	0	NA	Selenoamino acid metabolism
iBth801	R03634	NA	H2O[1] + Stachyose[1] => D-Galactose[1] + Raffinose[1]	BT_2851;BT_3065;BT_3131;BT_3133	0	1000	0	NA	Galactose metabolism
iBth801	R03815	dihydrolipoylprotein:NAD+ oxidoreductase	Nicotinamide adenine dinucleotide[1] + Dihydrolipoylprotein[1] => Nicotinamide adenine dinucleotide - reduced[1] + Lipoylprotein[1]	BT_0309;BT_3186	0	1000	0	NA	Glycine, serine and threonine metabolism
iBth801	R03920	ATP:D-fructose 6-phosphotransferase	ATP[1] + D-Fructose[1] <=> ADP[1] + D-Fructose 6-phosphate[1]	BT_1757;BT_3305	-1000	1000	0	NA	Starch and sucrose metabolism
iBth801	R03943	NA	S-Adenosyl-L-methionine[1] + N-Methyltyramine[1] => S-Adenosyl-L-homocysteine[1] + Hordenine[1]	BT_0643;BT_2840;BT_4513	0	1000	0	NA	Tyrosine metabolism
iBth801	R03955	NA	S-Adenosyl-L-methionine[1] + Xanthurenic acid[1] => S-Adenosyl-L-homocysteine[1] + 8-Methoxykynurenate[1]	BT_0643;BT_2840;BT_4513	0	1000	0	NA	Tryptophan metabolism
iBth801	R04018	Acylneuraminyl hydrolase	N-Acetylneuraminate[1] + Galactosylceramide[1] => H2O[1] + GM4[1]	BT_0455	0	1000	0	NA	Sphingolipid metabolism
iBth801	R04019	Digalactosylceramide galactohydrolase	H2O[1] + Digalactosylceramide[1] => D-Galactose[1] + Galactosylceramide[1]	BT_2851;BT_3065;BT_3131;BT_3133	0	1000	0	NA	Sphingolipid metabolism
iBth801	R04030	O-Succinylbenzoate:CoA ligase (AMP-forming)	ATP[1] + Coenzyme A[1] + 2-Succinylbenzoate[1] => AMP[1] + Diphosphate[1] + 2-Succinylbenzoyl-CoA[1]	BT_4704	0	1000	0	NA	Ubiquinone and other terpenoid-quinone biosynthesis
iBth801	R04053	3-phosphonopyruvate carboxy-lyase	3-Phosphonopyruvate[1] => CO2[1] + Phosphonoacetaldehyde[1]	BT_1719	0	1000	0	NA	Aminophosphonate metabolism
iBth801	R04112	N-Acetylmuramoyl-Ala amidohydrolase	H2O[1] + N-Acetylmuramoyl-Ala[1] <=> L-Alanine[1] + N-Acetyl-D-muramoate[1]	BT_1641;BT_2141;BT_4031	-1000	1000	0	NA	NA
iBth801	R04152	(2-Aminoethyl)phosphonate:pyruvate aminotransferase	Pyruvate[1] + (2-Aminoethyl)phosphonate[1] <=> L-Alanine[1] + Phosphonoacetaldehyde[1]	BT_1718	-1000	1000	0	NA	Aminophosphonate metabolism
iBth801	R04286	2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine[1] => Triphosphate[1] + 6-Pyruvoyltetrahydropterin[1]	BT_4453	0	1000	0	NA	Folate biosynthesis
iBth801	R04325	10-Formyltetrahydrofolate:5'-phosphoribosylglycinamide	10-Formyltetrahydrofolate[1] + 5'-Phosphoribosylglycinamide[1] <=> Tetrahydrofolate[1] + 5'-Phosphoribosyl-N-formylglycinamide[1]	BT_0704;BT_2883;BT_3360	-1000	1000	0	NA	Purine metabolism
iBth801	R04326	NA	H2O[1] + 5,10-Methenyltetrahydrofolate[1] + 5'-Phosphoribosylglycinamide[1] => Tetrahydrofolate[1] + 5'-Phosphoribosyl-N-formylglycinamide[1]	BT_0704;BT_2883;BT_3360	0	1000	0	NA	One carbon pool by folate
iBth801	R04355	Acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein]	Acetyl-ACP[1] + Malonyl-[acyl-carrier protein][1] => CO2[1] + Acetoacetyl-[acp][1]	BT_0122;BT_3358;BT_3834	0	1000	0	NA	Fatty acid biosynthesis
iBth801	R04361	Acetyl-CoA:1-alkyl-sn-glycero-3-phosphate 2-O-acetyltransferase	Acyl-CoA[1] + 1-Alkyl-sn-glycero-3-phosphate[1] => Coenzyme A[1] + 2-Acyl-1-alkyl-sn-glycero-3-phosphate[1]	BT_0243	0	1000	0	NA	Ether lipid metabolism
iBth801	R04383	5-Dehydro-4-deoxy-D-glucuronate ketol-isomerase	5-Dehydro-4-deoxy-D-glucuronate[1] <=> (4S)-4,6-Dihydroxy-2,5-dioxohexanoate[1]	BT_3231;BT_4106	-1000	1000	0	NA	Pentose and glucuronate interconversions
